 #
 # Projectile: electron
 # Kinetic energy = 5.10000E+06 eV = 1.87422E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.76693E-18 cm**2 = 2.77362E-01 a0**2
 # 1st transport cross section = 3.35441E-22 cm**2 = 1.19788E-05 a0**2
 # 2nd transport cross section = 9.02047E-22 cm**2 = 3.22127E-05 a0**2
 #
 #
 # Differential cross section:                     
 #
 #  THETA        MU          DCS          DCS      
 #  (deg)                 (cm**2/sr)   (a0**2/sr)  
 #-------------------------------------------------
  2.050E+01  3.16639E-02  1.24821E-21  4.45745E-05 
  2.075E+01  3.24324E-02  1.19357E-21  4.26232E-05 
  2.100E+01  3.32098E-02  1.14200E-21  4.07814E-05 
  2.125E+01  3.39961E-02  1.09328E-21  3.90418E-05 
  2.150E+01  3.47912E-02  1.04724E-21  3.73974E-05 
  2.175E+01  3.55952E-02  1.00368E-21  3.58421E-05 
  2.200E+01  3.64081E-02  9.62456E-22  3.43699E-05 
  2.225E+01  3.72297E-02  9.23410E-22  3.29756E-05 
  2.250E+01  3.80602E-02  8.86404E-22  3.16540E-05 
  2.275E+01  3.88995E-02  8.51308E-22  3.04008E-05 
  2.300E+01  3.97476E-02  8.18004E-22  2.92115E-05 
  2.325E+01  4.06044E-02  7.86381E-22  2.80822E-05 
  2.350E+01  4.14700E-02  7.56336E-22  2.70093E-05 
  2.375E+01  4.23443E-02  7.27774E-22  2.59893E-05 
  2.400E+01  4.32273E-02  7.00606E-22  2.50191E-05 
  2.425E+01  4.41190E-02  6.74750E-22  2.40958E-05 
  2.450E+01  4.50194E-02  6.50129E-22  2.32165E-05 
  2.475E+01  4.59284E-02  6.26670E-22  2.23788E-05 
  2.500E+01  4.68461E-02  6.04308E-22  2.15802E-05 
  2.550E+01  4.87074E-02  5.62630E-22  2.00919E-05 
  2.600E+01  5.06030E-02  5.24642E-22  1.87353E-05 
  2.650E+01  5.25328E-02  4.89952E-22  1.74965E-05 
  2.700E+01  5.44967E-02  4.58214E-22  1.63631E-05 
  2.750E+01  5.64946E-02  4.29126E-22  1.53244E-05 
  2.800E+01  5.85262E-02  4.02419E-22  1.43707E-05 
  2.850E+01  6.05914E-02  3.77859E-22  1.34936E-05 
  2.900E+01  6.26901E-02  3.55237E-22  1.26857E-05 
  2.950E+01  6.48222E-02  3.34367E-22  1.19405E-05 
