 #
 # Projectile: electron
 # Kinetic energy = 7.90000E+06 eV = 2.90320E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.73403E-18 cm**2 = 2.76187E-01 a0**2
 # 1st transport cross section = 1.55677E-22 cm**2 = 5.55932E-06 a0**2
 # 2nd transport cross section = 4.23707E-22 cm**2 = 1.51309E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  5.900E+01  2.42481E-01  1.33984E-23  4.78465E-07
  5.950E+01  2.46231E-01  1.30139E-23  4.64735E-07
  6.000E+01  2.50000E-01  1.26432E-23  4.51497E-07
  6.050E+01  2.53788E-01  1.22857E-23  4.38731E-07
  6.100E+01  2.57595E-01  1.19408E-23  4.26414E-07
  6.150E+01  2.61421E-01  1.16080E-23  4.14529E-07
  6.200E+01  2.65264E-01  1.12867E-23  4.03054E-07
  6.250E+01  2.69126E-01  1.09764E-23  3.91974E-07
  6.300E+01  2.73005E-01  1.06767E-23  3.81271E-07
  6.350E+01  2.76901E-01  1.03871E-23  3.70930E-07
  6.400E+01  2.80814E-01  1.01072E-23  3.60935E-07
  6.450E+01  2.84744E-01  9.83663E-24  3.51272E-07
  6.500E+01  2.88691E-01  9.57497E-24  3.41928E-07
  6.550E+01  2.92653E-01  9.32185E-24  3.32889E-07
  6.600E+01  2.96632E-01  9.07694E-24  3.24143E-07
  6.650E+01  3.00625E-01  8.83990E-24  3.15678E-07
  6.700E+01  3.04634E-01  8.61042E-24  3.07484E-07
  6.750E+01  3.08658E-01  8.38822E-24  2.99549E-07
  6.800E+01  3.12697E-01  8.17301E-24  2.91863E-07
  6.850E+01  3.16749E-01  7.96451E-24  2.84418E-07
  6.900E+01  3.20816E-01  7.76246E-24  2.77203E-07
  6.950E+01  3.24896E-01  7.56661E-24  2.70208E-07
  7.000E+01  3.28990E-01  7.37672E-24  2.63427E-07
  7.050E+01  3.33097E-01  7.19257E-24  2.56851E-07
