 #
 # Projectile: electron
 # Kinetic energy = 5.90000E+06 eV = 2.16821E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.09348E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.32006E-18 cm**2 = 1.54272E-01 a0**2
 # 1st transport cross section = 8.81551E-23 cm**2 = 3.14808E-06 a0**2
 # 2nd transport cross section = 2.47037E-22 cm**2 = 8.82185E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  2.300E+01  3.97476E-02  2.09053E-22  7.46543E-06
  2.325E+01  4.06044E-02  2.00594E-22  7.16335E-06
  2.350E+01  4.14700E-02  1.92565E-22  6.87662E-06
  2.375E+01  4.23443E-02  1.84940E-22  6.60431E-06
  2.400E+01  4.32273E-02  1.77693E-22  6.34554E-06
  2.425E+01  4.41190E-02  1.70804E-22  6.09951E-06
  2.450E+01  4.50194E-02  1.64250E-22  5.86547E-06
  2.475E+01  4.59284E-02  1.58012E-22  5.64271E-06
  2.500E+01  4.68461E-02  1.52072E-22  5.43058E-06
  2.550E+01  4.87074E-02  1.41017E-22  5.03582E-06
  2.600E+01  5.06030E-02  1.30963E-22  4.67678E-06
  2.650E+01  5.25328E-02  1.21802E-22  4.34963E-06
  2.700E+01  5.44967E-02  1.13439E-22  4.05100E-06
  2.750E+01  5.64946E-02  1.05792E-22  3.77792E-06
  2.800E+01  5.85262E-02  9.87881E-23  3.52779E-06
  2.850E+01  6.05914E-02  9.23620E-23  3.29831E-06
  2.900E+01  6.26901E-02  8.64572E-23  3.08744E-06
  2.950E+01  6.48222E-02  8.10233E-23  2.89339E-06
  3.000E+01  6.69873E-02  7.60155E-23  2.71456E-06
  3.050E+01  6.91854E-02  7.13940E-23  2.54953E-06
  3.100E+01  7.14163E-02  6.71232E-23  2.39701E-06
  3.150E+01  7.36799E-02  6.31712E-23  2.25589E-06
  3.200E+01  7.59760E-02  5.95098E-23  2.12513E-06
  3.250E+01  7.83043E-02  5.61131E-23  2.00383E-06
  3.300E+01  8.06647E-02  5.29584E-23  1.89118E-06
  3.350E+01  8.30571E-02  5.00252E-23  1.78643E-06
  3.400E+01  8.54812E-02  4.72948E-23  1.68893E-06
  3.450E+01  8.79369E-02  4.47505E-23  1.59807E-06
  3.500E+01  9.04240E-02  4.23770E-23  1.51331E-06
  3.550E+01  9.29422E-02  4.01607E-23  1.43416E-06
  3.600E+01  9.54915E-02  3.80889E-23  1.36018E-06
  3.650E+01  9.80716E-02  3.61505E-23  1.29096E-06
  3.700E+01  1.00682E-01  3.43352E-23  1.22613E-06
  3.750E+01  1.03323E-01  3.26337E-23  1.16537E-06
  3.800E+01  1.05995E-01  3.10373E-23  1.10836E-06
  3.850E+01  1.08696E-01  2.95383E-23  1.05483E-06
  3.900E+01  1.11427E-01  2.81296E-23  1.00453E-06
  3.950E+01  1.14188E-01  2.68046E-23  9.57209E-07
  4.000E+01  1.16978E-01  2.55574E-23  9.12670E-07
  4.050E+01  1.19797E-01  2.43824E-23  8.70712E-07
  4.100E+01  1.22645E-01  2.32748E-23  8.31158E-07
  4.150E+01  1.25522E-01  2.22298E-23  7.93842E-07
  4.200E+01  1.28428E-01  2.12433E-23  7.58611E-07
  4.250E+01  1.31361E-01  2.03112E-23  7.25325E-07
  4.300E+01  1.34323E-01  1.94299E-23  6.93855E-07
  4.350E+01  1.37313E-01  1.85962E-23  6.64082E-07
  4.400E+01  1.40330E-01  1.78070E-23  6.35898E-07
  4.450E+01  1.43375E-01  1.70593E-23  6.09200E-07
  4.500E+01  1.46447E-01  1.63507E-23  5.83895E-07
  4.550E+01  1.49545E-01  1.56786E-23  5.59894E-07
  4.600E+01  1.52671E-01  1.50408E-23  5.37117E-07
