 #
 # Projectile: electron
 # Kinetic energy = 8.00000E+06 eV = 2.93995E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 6.22560E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.73337E-18 cm**2 = 2.76164E-01 a0**2
 # 1st transport cross section = 1.52218E-22 cm**2 = 5.43582E-06 a0**2
 # 2nd transport cross section = 4.14448E-22 cm**2 = 1.48002E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  3.500E+00  9.32601E-04  5.05081E-19  1.80368E-02
  3.600E+00  9.86636E-04  4.52277E-19  1.61511E-02
  3.700E+00  1.04219E-03  4.06210E-19  1.45060E-02
  3.800E+00  1.09927E-03  3.65875E-19  1.30656E-02
  3.900E+00  1.15786E-03  3.30436E-19  1.18001E-02
  4.000E+00  1.21797E-03  2.99196E-19  1.06845E-02
  4.100E+00  1.27961E-03  2.71573E-19  9.69805E-03
  4.200E+00  1.34276E-03  2.47075E-19  8.82320E-03
  4.300E+00  1.40743E-03  2.25286E-19  8.04512E-03
  4.400E+00  1.47362E-03  2.05856E-19  7.35124E-03
  4.500E+00  1.54133E-03  1.88483E-19  6.73084E-03
  4.600E+00  1.61056E-03  1.72911E-19  6.17476E-03
  4.700E+00  1.68131E-03  1.58921E-19  5.67516E-03
  4.800E+00  1.75357E-03  1.46323E-19  5.22528E-03
  4.900E+00  1.82735E-03  1.34954E-19  4.81929E-03
  5.000E+00  1.90265E-03  1.24673E-19  4.45215E-03
  5.100E+00  1.97947E-03  1.15357E-19  4.11946E-03
  5.200E+00  2.05780E-03  1.06898E-19  3.81741E-03
  5.300E+00  2.13765E-03  9.92052E-20  3.54268E-03
  5.400E+00  2.21902E-03  9.21949E-20  3.29234E-03
  5.500E+00  2.30190E-03  8.57961E-20  3.06384E-03
  5.600E+00  2.38630E-03  7.99458E-20  2.85492E-03
  5.700E+00  2.47222E-03  7.45882E-20  2.66359E-03
  5.800E+00  2.55965E-03  6.96744E-20  2.48812E-03
  5.900E+00  2.64859E-03  6.51609E-20  2.32694E-03
  6.000E+00  2.73905E-03  6.10090E-20  2.17867E-03
  6.100E+00  2.83103E-03  5.71845E-20  2.04210E-03
  6.200E+00  2.92452E-03  5.36568E-20  1.91612E-03
  6.300E+00  3.01952E-03  5.03985E-20  1.79976E-03
  6.400E+00  3.11604E-03  4.73854E-20  1.69216E-03
  6.500E+00  3.21407E-03  4.45955E-20  1.59253E-03
  6.600E+00  3.31362E-03  4.20093E-20  1.50018E-03
  6.700E+00  3.41468E-03  3.96090E-20  1.41446E-03
  6.800E+00  3.51725E-03  3.73789E-20  1.33483E-03
  6.900E+00  3.62133E-03  3.53046E-20  1.26075E-03
  7.000E+00  3.72692E-03  3.33733E-20  1.19178E-03
  7.100E+00  3.83403E-03  3.15731E-20  1.12750E-03
  7.200E+00  3.94265E-03  2.98936E-20  1.06752E-03
  7.300E+00  4.05278E-03  2.83251E-20  1.01151E-03
  7.400E+00  4.16442E-03  2.68589E-20  9.59149E-04
  7.500E+00  4.27757E-03  2.54871E-20  9.10161E-04
  7.600E+00  4.39223E-03  2.42025E-20  8.64285E-04
  7.700E+00  4.50840E-03  2.29984E-20  8.21287E-04
  7.800E+00  4.62608E-03  2.18689E-20  7.80951E-04
  7.900E+00  4.74527E-03  2.08084E-20  7.43083E-04
  8.000E+00  4.86597E-03  1.98120E-20  7.07501E-04
  8.100E+00  4.98817E-03  1.88751E-20  6.74042E-04
  8.200E+00  5.11188E-03  1.79934E-20  6.42556E-04
  8.300E+00  5.23711E-03  1.71630E-20  6.12903E-04
  8.400E+00  5.36383E-03  1.63805E-20  5.84957E-04
  8.500E+00  5.49207E-03  1.56424E-20  5.58601E-04
  8.600E+00  5.62181E-03  1.49459E-20  5.33726E-04
  8.700E+00  5.75306E-03  1.42880E-20  5.10235E-04
  8.800E+00  5.88581E-03  1.36664E-20  4.88034E-04
  8.900E+00  6.02007E-03  1.30785E-20  4.67041E-04
  9.000E+00  6.15583E-03  1.25222E-20  4.47175E-04
  9.100E+00  6.29310E-03  1.19955E-20  4.28366E-04
  9.200E+00  6.43187E-03  1.14964E-20  4.10546E-04
  9.300E+00  6.57214E-03  1.10234E-20  3.93653E-04
  9.400E+00  6.71392E-03  1.05747E-20  3.77629E-04
  9.500E+00  6.85720E-03  1.01489E-20  3.62422E-04
  9.600E+00  7.00198E-03  9.74447E-21  3.47981E-04
  9.700E+00  7.14827E-03  9.36027E-21  3.34261E-04
  9.800E+00  7.29605E-03  8.99504E-21  3.21219E-04
  9.900E+00  7.44534E-03  8.64767E-21  3.08814E-04
  1.000E+01  7.59612E-03  8.31711E-21  2.97010E-04
  1.025E+01  7.97965E-03  7.55806E-21  2.69903E-04
  1.050E+01  8.37255E-03  6.88468E-21  2.45856E-04
  1.075E+01  8.77480E-03  6.28558E-21  2.24462E-04
  1.100E+01  9.18641E-03  5.75110E-21  2.05376E-04
  1.125E+01  9.60736E-03  5.27301E-21  1.88302E-04
  1.150E+01  1.00376E-02  4.84427E-21  1.72992E-04
  1.175E+01  1.04773E-02  4.45887E-21  1.59229E-04
  1.200E+01  1.09262E-02  4.11162E-21  1.46829E-04
  1.225E+01  1.13844E-02  3.79806E-21  1.35631E-04
  1.250E+01  1.18520E-02  3.51430E-21  1.25498E-04
  1.275E+01  1.23288E-02  3.25701E-21  1.16310E-04
  1.300E+01  1.28150E-02  3.02324E-21  1.07962E-04
  1.325E+01  1.33104E-02  2.81045E-21  1.00363E-04
  1.350E+01  1.38150E-02  2.61640E-21  9.34333E-05
  1.375E+01  1.43290E-02  2.43913E-21  8.71028E-05
  1.400E+01  1.48521E-02  2.27691E-21  8.13101E-05
  1.425E+01  1.53845E-02  2.12824E-21  7.60007E-05
  1.450E+01  1.59262E-02  1.99175E-21  7.11266E-05
  1.475E+01  1.64770E-02  1.86626E-21  6.66454E-05
  1.500E+01  1.70371E-02  1.75072E-21  6.25193E-05
  1.525E+01  1.76063E-02  1.64418E-21  5.87148E-05
  1.550E+01  1.81848E-02  1.54581E-21  5.52020E-05
  1.575E+01  1.87724E-02  1.45487E-21  5.19542E-05
  1.600E+01  1.93692E-02  1.37067E-21  4.89475E-05
  1.625E+01  1.99751E-02  1.29263E-21  4.61607E-05
  1.650E+01  2.05901E-02  1.22021E-21  4.35744E-05
  1.675E+01  2.12143E-02  1.15292E-21  4.11714E-05
  1.700E+01  2.18476E-02  1.09032E-21  3.89362E-05
  1.725E+01  2.24900E-02  1.03204E-21  3.68547E-05
  1.750E+01  2.31415E-02  9.77700E-22  3.49143E-05
  1.775E+01  2.38021E-02  9.26992E-22  3.31035E-05
  1.800E+01  2.44717E-02  8.79625E-22  3.14120E-05
  1.825E+01  2.51504E-02  8.35333E-22  2.98303E-05
  1.850E+01  2.58382E-02  7.93877E-22  2.83499E-05
  1.875E+01  2.65349E-02  7.55039E-22  2.69629E-05
  1.900E+01  2.72407E-02  7.18621E-22  2.56624E-05
  1.925E+01  2.79555E-02  6.84441E-22  2.44418E-05
  1.950E+01  2.86793E-02  6.52334E-22  2.32953E-05
  1.975E+01  2.94120E-02  6.22149E-22  2.22173E-05
  2.000E+01  3.01537E-02  5.93747E-22  2.12031E-05
  2.025E+01  3.09043E-02  5.67003E-22  2.02480E-05
  2.050E+01  3.16639E-02  5.41798E-22  1.93480E-05
  2.075E+01  3.24324E-02  5.18027E-22  1.84991E-05
  2.100E+01  3.32098E-02  4.95591E-22  1.76979E-05
  2.125E+01  3.39961E-02  4.74399E-22  1.69411E-05
  2.150E+01  3.47912E-02  4.54369E-22  1.62258E-05
  2.175E+01  3.55952E-02  4.35424E-22  1.55493E-05
  2.200E+01  3.64081E-02  4.17492E-22  1.49089E-05
  2.225E+01  3.72297E-02  4.00508E-22  1.43024E-05
  2.250E+01  3.80602E-02  3.84412E-22  1.37276E-05
  2.275E+01  3.88995E-02  3.69147E-22  1.31825E-05
  2.300E+01  3.97476E-02  3.54662E-22  1.26652E-05
  2.325E+01  4.06044E-02  3.40909E-22  1.21741E-05
  2.350E+01  4.14700E-02  3.27842E-22  1.17074E-05
  2.375E+01  4.23443E-02  3.15420E-22  1.12639E-05
  2.400E+01  4.32273E-02  3.03605E-22  1.08419E-05
  2.425E+01  4.41190E-02  2.92360E-22  1.04404E-05
  2.450E+01  4.50194E-02  2.81653E-22  1.00580E-05
  2.475E+01  4.59284E-02  2.71452E-22  9.69372E-06
  2.500E+01  4.68461E-02  2.61728E-22  9.34646E-06
  2.550E+01  4.87074E-02  2.43604E-22  8.69926E-06
  2.600E+01  5.06030E-02  2.27086E-22  8.10939E-06
  2.650E+01  5.25328E-02  2.12003E-22  7.57076E-06
  2.700E+01  5.44967E-02  1.98204E-22  7.07800E-06
  2.750E+01  5.64946E-02  1.85558E-22  6.62640E-06
  2.800E+01  5.85262E-02  1.73948E-22  6.21181E-06
  2.850E+01  6.05914E-02  1.63272E-22  5.83055E-06
  2.900E+01  6.26901E-02  1.53439E-22  5.47941E-06
  2.950E+01  6.48222E-02  1.44368E-22  5.15548E-06
  3.000E+01  6.69873E-02  1.35988E-22  4.85623E-06
  3.050E+01  6.91854E-02  1.28235E-22  4.57937E-06
  3.100E+01  7.14163E-02  1.21053E-22  4.32287E-06
  3.150E+01  7.36799E-02  1.14389E-22  4.08491E-06
  3.200E+01  7.59760E-02  1.08199E-22  3.86387E-06
  3.250E+01  7.83043E-02  1.02442E-22  3.65828E-06
  3.300E+01  8.06647E-02  9.70808E-23  3.46682E-06
  3.350E+01  8.30571E-02  9.20822E-23  3.28832E-06
  3.400E+01  8.54812E-02  8.74165E-23  3.12170E-06
  3.450E+01  8.79369E-02  8.30566E-23  2.96601E-06
  3.500E+01  9.04240E-02  7.89781E-23  2.82036E-06
  3.550E+01  9.29422E-02  7.51587E-23  2.68397E-06
  3.600E+01  9.54915E-02  7.15786E-23  2.55612E-06
  3.650E+01  9.80716E-02  6.82189E-23  2.43614E-06
  3.700E+01  1.00682E-01  6.50636E-23  2.32346E-06
  3.750E+01  1.03323E-01  6.20972E-23  2.21753E-06
  3.800E+01  1.05995E-01  5.93058E-23  2.11785E-06
  3.850E+01  1.08696E-01  5.66769E-23  2.02397E-06
  3.900E+01  1.11427E-01  5.41989E-23  1.93548E-06
  3.950E+01  1.14188E-01  5.18610E-23  1.85199E-06
  4.000E+01  1.16978E-01  4.96537E-23  1.77317E-06
  4.050E+01  1.19797E-01  4.75679E-23  1.69868E-06
  4.100E+01  1.22645E-01  4.55954E-23  1.62824E-06
  4.150E+01  1.25522E-01  4.37287E-23  1.56158E-06
  4.200E+01  1.28428E-01  4.19608E-23  1.49845E-06
  4.250E+01  1.31361E-01  4.02852E-23  1.43861E-06
  4.300E+01  1.34323E-01  3.86961E-23  1.38186E-06
  4.350E+01  1.37313E-01  3.71879E-23  1.32800E-06
  4.400E+01  1.40330E-01  3.57555E-23  1.27685E-06
  4.450E+01  1.43375E-01  3.43943E-23  1.22824E-06
  4.500E+01  1.46447E-01  3.30999E-23  1.18202E-06
  4.550E+01  1.49545E-01  3.18683E-23  1.13804E-06
  4.600E+01  1.52671E-01  3.06956E-23  1.09616E-06
  4.650E+01  1.55823E-01  2.95785E-23  1.05627E-06
