 #
 # Projectile: electron
 # Kinetic energy = 8.05000E+06 eV = 2.95832E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.30927E-18 cm**2 = 1.53887E-01 a0**2
 # 1st transport cross section = 5.13130E-23 cm**2 = 1.83242E-06 a0**2
 # 2nd transport cross section = 1.44410E-22 cm**2 = 5.15699E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  4.900E+00  1.82735E-03  4.82833E-20  1.72423E-03
  5.000E+00  1.90265E-03  4.45893E-20  1.59231E-03
  5.100E+00  1.97947E-03  4.12430E-20  1.47281E-03
  5.200E+00  2.05780E-03  3.82058E-20  1.36435E-03
  5.300E+00  2.13765E-03  3.54440E-20  1.26573E-03
  5.400E+00  2.21902E-03  3.29281E-20  1.17588E-03
  5.500E+00  2.30190E-03  3.06323E-20  1.09390E-03
  5.600E+00  2.38630E-03  2.85339E-20  1.01896E-03
  5.700E+00  2.47222E-03  2.66127E-20  9.50357E-04
  5.800E+00  2.55965E-03  2.48511E-20  8.87450E-04
  5.900E+00  2.64859E-03  2.32335E-20  8.29685E-04
  6.000E+00  2.73905E-03  2.17459E-20  7.76562E-04
  6.100E+00  2.83103E-03  2.03760E-20  7.27640E-04
  6.200E+00  2.92452E-03  1.91127E-20  6.82528E-04
  6.300E+00  3.01952E-03  1.79462E-20  6.40872E-04
  6.400E+00  3.11604E-03  1.68678E-20  6.02360E-04
  6.500E+00  3.21407E-03  1.58696E-20  5.66712E-04
  6.600E+00  3.31362E-03  1.49444E-20  5.33674E-04
  6.700E+00  3.41468E-03  1.40860E-20  5.03019E-04
  6.800E+00  3.51725E-03  1.32887E-20  4.74547E-04
  6.900E+00  3.62133E-03  1.25472E-20  4.48069E-04
  7.000E+00  3.72692E-03  1.18570E-20  4.23421E-04
  7.100E+00  3.83403E-03  1.12139E-20  4.00456E-04
  7.200E+00  3.94265E-03  1.06140E-20  3.79032E-04
  7.300E+00  4.05278E-03  1.00539E-20  3.59032E-04
  7.400E+00  4.16442E-03  9.53050E-21  3.40340E-04
  7.500E+00  4.27757E-03  9.04086E-21  3.22855E-04
  7.600E+00  4.39223E-03  8.58249E-21  3.06486E-04
  7.700E+00  4.50840E-03  8.15294E-21  2.91147E-04
  7.800E+00  4.62608E-03  7.75009E-21  2.76761E-04
  7.900E+00  4.74527E-03  7.37198E-21  2.63258E-04
  8.000E+00  4.86597E-03  7.01678E-21  2.50574E-04
  8.100E+00  4.98817E-03  6.68284E-21  2.38649E-04
  8.200E+00  5.11188E-03  6.36867E-21  2.27429E-04
  8.300E+00  5.23711E-03  6.07286E-21  2.16866E-04
  8.400E+00  5.36383E-03  5.79413E-21  2.06912E-04
  8.500E+00  5.49207E-03  5.53132E-21  1.97527E-04
  8.600E+00  5.62181E-03  5.28335E-21  1.88672E-04
  8.700E+00  5.75306E-03  5.04920E-21  1.80310E-04
  8.800E+00  5.88581E-03  4.82798E-21  1.72410E-04
  8.900E+00  6.02007E-03  4.61882E-21  1.64941E-04
  9.000E+00  6.15583E-03  4.42094E-21  1.57875E-04
  9.100E+00  6.29310E-03  4.23363E-21  1.51186E-04
  9.200E+00  6.43187E-03  4.05621E-21  1.44850E-04
  9.300E+00  6.57214E-03  3.88804E-21  1.38845E-04
  9.400E+00  6.71392E-03  3.72857E-21  1.33150E-04
  9.500E+00  6.85720E-03  3.57726E-21  1.27746E-04
  9.600E+00  7.00198E-03  3.43360E-21  1.22616E-04
  9.700E+00  7.14827E-03  3.29713E-21  1.17743E-04
  9.800E+00  7.29605E-03  3.16743E-21  1.13111E-04
  9.900E+00  7.44534E-03  3.04410E-21  1.08707E-04
  1.000E+01  7.59612E-03  2.92676E-21  1.04516E-04
  1.025E+01  7.97965E-03  2.65740E-21  9.48975E-05
  1.050E+01  8.37255E-03  2.41856E-21  8.63685E-05
  1.075E+01  8.77480E-03  2.20618E-21  7.87840E-05
  1.100E+01  9.18641E-03  2.01678E-21  7.20207E-05
  1.125E+01  9.60736E-03  1.84745E-21  6.59738E-05
  1.150E+01  1.00376E-02  1.69568E-21  6.05538E-05
  1.175E+01  1.04773E-02  1.55931E-21  5.56839E-05
  1.200E+01  1.09262E-02  1.43650E-21  5.12982E-05
  1.225E+01  1.13844E-02  1.32565E-21  4.73398E-05
  1.250E+01  1.18520E-02  1.22539E-21  4.37594E-05
  1.275E+01  1.23288E-02  1.13452E-21  4.05144E-05
  1.300E+01  1.28150E-02  1.05200E-21  3.75676E-05
  1.325E+01  1.33104E-02  9.76923E-22  3.48866E-05
  1.350E+01  1.38150E-02  9.08492E-22  3.24428E-05
  1.375E+01  1.43290E-02  8.46010E-22  3.02115E-05
  1.400E+01  1.48521E-02  7.88863E-22  2.81708E-05
  1.425E+01  1.53845E-02  7.36511E-22  2.63013E-05
  1.450E+01  1.59262E-02  6.88478E-22  2.45860E-05
  1.475E+01  1.64770E-02  6.44339E-22  2.30098E-05
  1.500E+01  1.70371E-02  6.03720E-22  2.15592E-05
  1.525E+01  1.76063E-02  5.66287E-22  2.02225E-05
  1.550E+01  1.81848E-02  5.31744E-22  1.89889E-05
  1.575E+01  1.87724E-02  4.99825E-22  1.78491E-05
  1.600E+01  1.93692E-02  4.70293E-22  1.67945E-05
  1.625E+01  1.99751E-02  4.42936E-22  1.58175E-05
  1.650E+01  2.05901E-02  4.17563E-22  1.49115E-05
  1.675E+01  2.12143E-02  3.94003E-22  1.40701E-05
  1.700E+01  2.18476E-02  3.72101E-22  1.32880E-05
  1.725E+01  2.24900E-02  3.51719E-22  1.25601E-05
